Date	VIX Open
07.03.2019	16,33
08.03.2019	17,38
11.03.2019	16,28
12.03.2019	13,97
13.03.2019	14
14.03.2019	13,35
15.03.2019	13,21
18.03.2019	13,13
19.03.2019	12,89
20.03.2019	13,54
21.03.2019	14,11
22.03.2019	13,77
25.03.2019	17,76
26.03.2019	16,22
27.03.2019	14,52
28.03.2019	15,38
29.03.2019	14,19
01.04.2019	13,9
02.04.2019	13,62
03.04.2019	13,06
04.04.2019	13,84
05.04.2019	13,46
08.04.2019	13,55
09.04.2019	13,46
10.04.2019	14,09
11.04.2019	13,37
12.04.2019	12,96
15.04.2019	12,46
16.04.2019	12,26
17.04.2019	12,12
18.04.2019	12,8
22.04.2019	13,21
23.04.2019	12,66
24.04.2019	12,53
25.04.2019	13,29
26.04.2019	13,44
29.04.2019	13,04
30.04.2019	13,11
01.05.2019	12,86
02.05.2019	14,35
03.05.2019	14,11
06.05.2019	12,89
07.05.2019	15,9
08.05.2019	18,95
09.05.2019	21,4
10.05.2019	18,79
13.05.2019	18,62
14.05.2019	19,4
15.05.2019	17,57
16.05.2019	16,69
17.05.2019	15,89
20.05.2019	15,88
21.05.2019	15,86
22.05.2019	15,06
23.05.2019	15,93
24.05.2019	16,34
28.05.2019	16,55
29.05.2019	18,55
30.05.2019	17,47
31.05.2019	19,05
03.06.2019	19,41
04.06.2019	18,74
05.06.2019	17,06
06.06.2019	16,25
07.06.2019	15,65
10.06.2019	16,3
